chromosome	start	end	count	lethal_mean	normal_mean	delta	F	pvalue	p_adj	DMR
chr21	32329032	32329656	6	0.4082	0.8348	0.4266	15.8727	0.001475	0.001974	True
chr21	32336379	32336755	5	0.6326	0.9859	0.3533	166.6996	5.574e-07	4.821e-06	True
chr21	32343645	32344095	5	0.6169	0.9515	0.3346	22.3919	0.0003105	0.0005871	True
chr21	32346989	32347187	6	0.7981	0.9784	0.1803	62.6635	4.668e-05	0.0001429	True
chr21	32360364	32360911	6	0.0969	0.3451	0.2482	16.3866	0.002946	0.00355	True
chr21	32372133	32372632	6	0.7219	0.9068	0.1849	24.1959	0.001385	0.001877	True
chr21	32372932	32373531	8	0.587	0.8845	0.2976	17.3367	0.0001084	0.0002656	True
chr21	32373842	32374483	10	0.5852	0.9164	0.3312	24.793	1.199e-05	5.211e-05	True
chr21	32376653	32377204	8	0.6752	0.931	0.2558	23.1794	0.0001157	0.000278	True
chr21	32391362	32392380	10	0.6259	0.9583	0.3325	24.8295	3.592e-07	3.37e-06	True
chr21	32392608	32393510	9	0.6305	0.9158	0.2853	32.7926	4.013e-05	0.0001274	True
chr21	32393556	32393950	5	0.5386	0.9052	0.3666	18.7049	0.001302	0.001791	True
chr21	32397383	32397810	14	0.6259	0.9588	0.333	26.8003	3.088e-09	5.722e-08	True
chr21	32401609	32401898	5	0.7831	0.9943	0.2113	79.8533	8.405e-07	6.618e-06	True
chr21	32417024	32417537	5	0.4923	0.9107	0.4184	39.0425	0.0001223	0.0002899	True
chr21	32419995	32420637	5	0.5759	0.8803	0.3044	21.7194	0.004726	0.005363	True
chr21	32448241	32448574	6	0.6832	0.9562	0.273	18.7334	0.00036	0.0006574	True
chr21	32448886	32449217	6	0.6804	0.9581	0.2776	22.7257	0.0002685	0.0005264	True
chr21	32452821	32453468	6	0.7704	0.9596	0.1893	26.0799	0.001971	0.002517	True
chr21	32460445	32460594	5	0.7752	0.9703	0.195	20.658	0.001171	0.001636	True
chr21	32460780	32460852	11	0.9123	0.7446	-0.1678	44.905	4.441e-07	4.04e-06	True
chr21	32461441	32462065	6	0.4886	0.8678	0.3792	26.8563	0.0006857	0.001063	True
chr21	32468948	32469008	6	0.8155	0.97	0.1545	29.2791	0.0005046	0.0008413	True
chr21	32483694	32484389	5	0.6794	0.9537	0.2743	24.0316	0.0008838	0.001298	True
chr21	32486271	32486978	7	0.7276	0.9805	0.2529	39.2706	2.149e-06	1.406e-05	True
chr21	32490956	32490996	5	0.7772	0.9658	0.1885	52.9113	0.0003328	0.0006196	True
chr21	32491005	32491803	9	0.6933	0.9852	0.2919	48.974	5.79e-09	1.006e-07	True
chr21	32492239	32493119	30	0.8165	0.9614	0.1449	28.0387	3.442e-13	1.803e-11	True
chr21	32494121	32494987	13	0.7035	0.9529	0.2494	18.8434	3.541e-07	3.342e-06	True
chr21	32496653	32497225	13	0.8423	0.9829	0.1406	64.9738	1.492e-09	3.126e-08	True
chr21	32497400	32497724	6	0.7795	0.9886	0.2091	64.1585	2.403e-06	1.547e-05	True
chr21	32498590	32498668	5	0.8733	0.9779	0.1046	30.5029	0.003228	0.003826	True
chr21	32498933	32499409	11	0.754	0.9572	0.2032	25.654	5.2e-06	2.727e-05	True
chr21	32502433	32503522	15	0.7432	0.973	0.2298	33.7358	4.986e-10	1.203e-08	True
chr21	32507954	32508807	13	0.548	0.7533	0.2053	15.8824	0.000109	0.0002664	True
chr21	32515255	32515408	5	0.7376	0.97	0.2325	30.0091	0.000169	0.0003714	True
chr21	32516519	32516752	7	0.8736	0.9868	0.1133	75.1029	9.631e-06	4.413e-05	True
chr21	32524888	32525132	5	0.8178	0.9603	0.1425	17.6987	0.006587	0.007221	True
chr21	32526716	32526814	5	0.8539	0.9685	0.1146	55.3491	0.001765	0.002295	True
chr21	32527056	32527853	8	0.7908	0.939	0.1482	17.7459	0.007988	0.008584	True
chr21	32530666	32531210	6	0.8535	0.9885	0.135	83.1558	3.77e-06	2.187e-05	True
chr21	32532230	32532579	6	0.4413	0.8986	0.4572	24.396	0.0001317	0.0003073	True
chr21	32537341	32537825	5	0.8593	0.9915	0.1322	58.8519	2.713e-05	9.476e-05	True
chr21	32547555	32547938	6	0.889	0.995	0.106	131.2376	3.795e-07	3.527e-06	True
chr21	32549682	32550355	5	0.8277	0.9547	0.127	88.0039	0.0001716	0.0003752	True
chr21	32553375	32553652	6	0.7762	0.9536	0.1774	17.884	0.002647	0.003242	True
chr21	32554393	32554698	6	0.7697	0.9178	0.1481	21.958	0.003055	0.003656	True
chr21	32554912	32555426	10	0.8187	0.9522	0.1335	15.4397	0.001374	0.001869	True
chr21	32564905	32565213	5	0.8511	0.9786	0.1275	52.4287	0.001024	0.001469	True
chr21	32565322	32565855	9	0.8797	0.9848	0.1051	45.415	1.15e-05	5.034e-05	True
chr21	32569964	32570202	9	0.8542	0.9792	0.125	31.3228	4.263e-05	0.0001333	True
chr21	32574406	32574752	7	0.8079	0.9751	0.1671	22.9693	0.0001347	0.0003116	True
chr21	32580201	32580662	6	0.8529	0.98	0.1271	40.398	0.0002189	0.0004525	True
chr21	32581686	32582231	6	0.7444	0.9583	0.2139	27.8502	0.0006733	0.001047	True
chr21	32582386	32582465	6	0.8141	0.9444	0.1303	62.0283	0.0001398	0.00032	True
chr21	32588903	32589089	9	0.8373	0.9714	0.1341	79.7388	3.755e-06	2.182e-05	True
chr21	32591845	32591939	5	0.3192	0.1652	-0.1541	15.0041	0.01821	0.01858	True
chr21	32595632	32595925	12	0.7895	0.9894	0.2	51.474	3.319e-11	1.04e-09	True
chr21	32596143	32596973	9	0.8502	0.977	0.1268	51.7026	5.462e-05	0.0001611	True
chr21	32597452	32597844	6	0.8927	0.992	0.0992	76.4456	1.42e-05	5.848e-05	True
chr21	32598200	32598362	7	0.8345	0.9641	0.1296	19.9123	0.001306	0.001795	True
chr21	32602248	32602842	9	0.8876	0.9802	0.0926	19.5226	0.0002755	0.0005368	True
chr21	32603211	32603510	6	0.7712	0.9516	0.1803	18.1904	0.001644	0.002162	True
chr21	32603561	32603921	6	0.7366	0.9723	0.2357	33.5555	9.104e-05	0.0002341	True
chr21	32604808	32605431	6	0.8036	0.9816	0.178	78.5303	3.221e-05	0.0001074	True
chr21	32606008	32606308	11	0.8536	0.9755	0.1219	32.7689	9.868e-06	4.463e-05	True
chr21	32613118	32613897	8	0.7514	0.965	0.2136	29.4825	0.0001112	0.0002689	True
chr21	32616631	32616766	5	0.8579	0.9962	0.1384	171.9953	4.642e-07	4.169e-06	True
chr21	32618361	32618981	8	0.8182	0.9885	0.1702	94.6852	1.155e-07	1.323e-06	True
chr21	32624364	32624540	7	0.8182	0.968	0.1497	73.8068	5.751e-05	0.0001677	True
chr21	32624568	32624675	5	0.7943	0.9891	0.1948	88.0774	6.487e-06	3.242e-05	True
chr21	32626584	32627927	11	0.7516	0.9644	0.2128	30.0307	2.104e-06	1.387e-05	True
chr21	32629880	32630130	7	0.7561	0.9491	0.1931	42.4978	0.0002261	0.0004633	True
chr21	32630525	32631024	5	0.7803	0.9537	0.1734	65.972	0.0009572	0.001391	True
chr21	32634023	32634694	10	0.8049	0.9571	0.1523	27.0501	6.692e-05	0.0001871	True
chr21	32636570	32637421	10	0.7198	0.9777	0.2579	30.9466	7.381e-08	9.307e-07	True
chr21	32638639	32638682	6	0.5212	0.6752	0.1541	111.4804	4.906e-06	2.631e-05	True
chr21	32640320	32640679	7	0.1891	0.4017	0.2126	26.4621	0.0001817	0.00039	True
chr21	32645877	32647330	10	0.5373	0.9438	0.4065	17.6112	1.222e-06	8.924e-06	True
chr21	32648968	32649459	9	0.8553	0.9715	0.1163	47.5356	1.325e-05	5.563e-05	True
chr21	32651115	32651377	9	0.7888	0.9743	0.1854	28.6516	4.769e-06	2.588e-05	True
chr21	32659561	32660294	6	0.764	0.9545	0.1905	16.8061	0.002469	0.003053	True
chr21	32661869	32662260	5	0.7302	0.5586	-0.1716	29.8358	0.002362	0.002936	True
chr21	32662827	32663309	8	0.789	0.9938	0.2047	82.2152	1.484e-09	3.126e-08	True
chr21	32665428	32666017	6	0.819	0.9851	0.1662	99.4557	6.448e-06	3.233e-05	True
chr21	32666941	32667270	9	0.8214	0.9723	0.1508	24.0273	1.392e-05	5.791e-05	True
chr21	32668267	32668419	7	0.8724	0.9862	0.1138	37.3012	3.032e-05	0.0001028	True
chr21	32669375	32669732	6	0.8683	0.9748	0.1066	25.7161	0.00269	0.003278	True
chr21	32672230	32672868	9	0.8355	0.9469	0.1113	15.0009	0.008176	0.008761	True
chr21	32676839	32677034	5	0.824	0.9966	0.1726	162.5983	9.269e-08	1.119e-06	True
chr21	32679694	32680091	6	0.8109	0.9674	0.1564	20.1705	0.001006	0.001449	True
chr21	32687230	32687595	11	0.8615	0.9783	0.1168	37.6477	5.702e-06	2.921e-05	True
chr21	32694676	32695091	8	0.8034	0.9703	0.1668	41.9499	2.208e-05	8.114e-05	True
chr21	32699448	32699680	5	0.6891	0.7985	0.1094	26.4843	0.01116	0.01172	True
chr21	32710379	32710529	7	0.3314	0.6517	0.3203	19.9815	0.000153	0.0003441	True
chr21	32711777	32712790	9	0.773	0.9667	0.1937	33.2031	8.095e-06	3.874e-05	True
chr21	32712947	32713533	8	0.7424	0.9753	0.2328	28.6692	3.645e-06	2.139e-05	True
chr21	32716820	32716939	5	0.2098	0.0214	-0.1883	23.6807	0.000507	0.0008437	True
chr21	32728320	32728841	5	0.7744	0.9947	0.2203	221.1704	1.157e-07	1.323e-06	True
chr21	32730045	32730609	8	0.7095	0.9378	0.2284	51.8427	1.274e-05	5.399e-05	True
chr21	32730707	32731831	15	0.7867	0.9779	0.1912	45.0821	2.102e-11	7.056e-10	True
chr21	32735132	32735471	5	0.6104	0.8664	0.256	17.3782	0.005269	0.005905	True
chr21	32736756	32737381	5	0.8012	0.9563	0.155	15.8734	0.007412	0.008028	True
chr21	32744152	32744414	5	0.8253	0.5485	-0.2768	34.2993	0.0002512	0.0005	True
chr21	32744596	32745120	6	0.8	0.9805	0.1805	35.778	3.671e-05	0.0001193	True
chr21	32753298	32753703	5	0.8708	0.9727	0.1019	24.8757	0.01382	0.01431	True
chr21	32756387	32757404	6	0.7234	0.949	0.2256	20.7391	0.0007928	0.001191	True
chr21	32760071	32760241	6	0.8388	0.9684	0.1296	42.0815	0.0007992	0.001198	True
chr21	32763287	32763959	11	0.8355	0.9706	0.1352	24.4576	1.223e-05	5.27e-05	True
chr21	32764548	32765248	9	0.7857	0.9416	0.1559	15.5376	0.001163	0.001626	True
chr21	32768682	32768990	5	0.7866	0.9726	0.186	25.7754	0.0007914	0.00119	True
chr21	32784199	32784466	7	0.7687	0.9774	0.2088	79.0865	5.71e-06	2.921e-05	True
chr21	32786022	32786225	5	0.7468	0.9416	0.1948	21.6835	0.003466	0.004073	True
chr21	32787011	32787230	7	0.7789	0.9683	0.1894	25.6135	0.0001626	0.0003607	True
chr21	32798242	32798747	9	0.8266	0.9783	0.1517	20.3324	1.548e-05	6.229e-05	True
chr21	32802243	32802433	7	0.8974	0.9763	0.0789	28.0605	0.004914	0.00555	True
chr21	32804691	32805216	11	0.8446	0.9709	0.1264	27.2013	3.066e-05	0.0001033	True
chr21	32810057	32811367	8	0.7743	0.9731	0.1988	17.6642	2.406e-05	8.641e-05	True
chr21	32811944	32812185	6	0.8591	0.9759	0.1169	26.8944	0.002917	0.00352	True
chr21	32815225	32815707	5	0.8591	0.9612	0.1021	23.9517	0.02588	0.02618	True
chr21	32828005	32828329	6	0.8236	0.5667	-0.2569	55.6937	1.416e-05	5.847e-05	True
chr21	32829882	32830470	8	0.8572	0.981	0.1238	46.7265	1.977e-05	7.471e-05	True
chr21	32836830	32836893	6	0.8906	0.9897	0.0992	112.7122	1.099e-05	4.883e-05	True
chr21	32838560	32839073	9	0.8024	0.9481	0.1457	15.6901	0.0006644	0.001038	True
chr21	32839595	32839736	6	0.8845	0.6227	-0.2618	22.03	0.0003246	0.0006078	True
chr21	32841075	32841223	5	0.7847	0.9722	0.1875	43.3705	0.0001347	0.0003116	True
chr21	32843131	32843344	5	0.6754	0.9168	0.2414	17.5201	0.002897	0.003502	True
chr21	32844257	32844577	5	0.7823	0.956	0.1737	30.541	0.001592	0.002104	True
chr21	32845916	32846473	8	0.6708	0.9652	0.2944	16.7917	1.342e-05	5.626e-05	True
chr21	32847642	32847861	5	0.8517	0.9681	0.1164	37.6411	0.005696	0.006331	True
chr21	32850337	32851066	6	0.5573	0.9599	0.4026	15.2477	0.0001027	0.0002556	True
chr21	32851937	32852879	10	0.8005	0.9465	0.146	19.5284	0.0001905	0.0004039	True
chr21	32854666	32855622	11	0.794	0.9654	0.1714	29.0275	4.143e-06	2.332e-05	True
chr21	32856031	32856704	6	0.7362	0.9382	0.202	20.153	0.001222	0.001694	True
chr21	32860513	32860899	6	0.7015	0.9802	0.2787	24.5383	1.668e-05	6.602e-05	True
chr21	32862874	32863177	5	0.8554	0.9907	0.1353	108.9811	2.759e-05	9.616e-05	True
chr21	32863308	32863392	6	0.8712	0.9852	0.1139	53.9594	0.0001095	0.000267	True
chr21	32866018	32866855	6	0.8073	0.9719	0.1646	33.7771	0.0002622	0.0005181	True
chr21	32870753	32871902	15	0.7826	0.9799	0.1972	35.8026	1.72e-10	4.621e-09	True
chr21	32873649	32873827	5	0.5906	0.9557	0.3651	24.4336	0.0003661	0.0006656	True
chr21	32877312	32878042	7	0.8268	0.9826	0.1559	41.3218	1.848e-05	7.108e-05	True
chr21	32878754	32879154	5	0.8512	0.9764	0.1252	43.901	0.0009649	0.0014	True
chr21	32890126	32890303	5	0.4141	0.7205	0.3064	20.8262	0.001425	0.00192	True
chr21	32909718	32910327	9	0.8941	0.9958	0.1017	129.6699	4.925e-10	1.203e-08	True
chr21	32910511	32910728	5	0.8831	0.9837	0.1007	23.6021	0.002659	0.003252	True
chr21	32915350	32916019	20	0.8481	0.4216	-0.4266	22.8764	4.033e-09	7.21e-08	True
chr21	32923912	32924273	5	0.8273	0.9939	0.1666	456.4315	2.119e-07	2.183e-06	True
chr21	32926477	32927356	10	0.7786	0.5608	-0.2178	16.6158	0.0002274	0.0004657	True
chr21	32927803	32928073	6	0.9368	0.5968	-0.34	25.0799	0.0001923	0.0004063	True
chr21	32930220	32930489	35	0.115	0.0246	-0.0904	24.0651	6.69e-12	2.574e-10	True
chr21	32930491	32930530	5	0.1152	0.0079	-0.1073	86.1836	2.132e-05	7.932e-05	True
chr21	32930590	32930643	5	0.1106	0.0034	-0.1072	154.6239	6.513e-07	5.394e-06	True
chr21	32931241	32931254	5	0.0232	0.1706	0.1473	38.968	0.0009969	0.001438	True
chr21	32933082	32933733	10	0.781	0.9685	0.1875	30.3793	5.519e-06	2.843e-05	True
chr21	32933994	32934483	6	0.7118	0.9639	0.252	17.7107	0.0003306	0.0006164	True
chr21	32947213	32947408	5	0.7877	0.9438	0.156	26.4279	0.008629	0.009214	True
chr21	32969920	32969980	7	0.7632	0.9477	0.1845	19.0949	0.0008014	0.0012	True
chr21	32972715	32972866	5	0.8639	0.9849	0.121	44.1074	0.0006519	0.001025	True
chr21	32983726	32983891	5	0.888	0.992	0.104	56.5027	0.0001081	0.0002655	True
chr21	33034379	33035065	10	0.8004	0.9659	0.1655	18.6746	5.139e-05	0.000154	True
chr21	33050129	33050630	6	0.8474	0.9711	0.1237	19.0714	0.001748	0.002276	True
chr21	33065648	33065711	8	0.8745	0.9858	0.1113	37.5097	1.772e-05	6.867e-05	True
chr21	33068916	33068980	5	0.9722	0.8611	-0.1112	21.0301	0.005454	0.006091	True
chr21	33101591	33102467	5	0.4769	0.7299	0.253	19.4374	0.002249	0.002825	True
chr21	33161521	33161695	5	0.8121	0.9925	0.1804	151.4644	2.389e-06	1.542e-05	True
chr21	33166164	33166713	8	0.8353	0.9667	0.1313	21.0844	0.000428	0.0007432	True
chr21	33171187	33171406	5	0.5202	0.1957	-0.3244	18.1997	0.00114	0.001605	True
chr21	33173916	33174293	8	0.7997	0.9721	0.1724	51.7129	8.801e-06	4.125e-05	True
chr21	33178758	33179183	9	0.8462	0.9685	0.1224	21.072	0.0002735	0.0005341	True
chr21	33192719	33193047	5	0.7735	0.9832	0.2097	40.8557	6.384e-05	0.0001815	True
chr21	33214096	33214449	7	0.8439	0.9591	0.1152	17.2066	0.005627	0.006267	True
chr21	33237705	33237873	6	0.8294	0.9497	0.1203	23.6661	0.004405	0.00504	True
chr21	33238150	33238253	5	0.6919	0.8151	0.1232	40.226	0.00203	0.002581	True
chr21	33240051	33240575	9	0.843	0.9713	0.1283	41.9929	3.028e-05	0.0001028	True
chr21	33245763	33245809	7	0.0888	0.0195	-0.0694	22.5471	0.004701	0.005344	True
chr21	33259961	33260164	10	0.8685	0.5775	-0.291	15.2318	7.661e-05	0.0002071	True
chr21	33265355	33265584	6	0.8906	0.5668	-0.3238	15.5361	0.0005259	0.0008688	True
chr21	33280602	33280690	6	0.7022	0.2188	-0.4834	36.7733	3.645e-05	0.000119	True
chr21	33280764	33280865	6	0.1115	0.2728	0.1613	73.7536	2.176e-05	8.054e-05	True
chr21	33288608	33288837	7	0.7865	0.9789	0.1924	27.0651	2.317e-05	8.402e-05	True
chr21	33290097	33290860	7	0.8235	0.9781	0.1545	48.894	3.695e-05	0.0001197	True
chr21	33300211	33300716	11	0.8231	0.5537	-0.2694	17.7301	5.742e-05	0.0001677	True
chr21	33305372	33305834	5	0.7976	0.9559	0.1583	17.1098	0.0112	0.01174	True
chr21	33345022	33345420	8	0.4423	0.8804	0.4381	16.7256	7.58e-05	0.0002055	True
chr21	33346894	33347049	10	0.8838	0.7397	-0.1441	34.8178	0.0001346	0.0003116	True
chr21	33347591	33348108	5	0.8696	0.9897	0.12	71.3313	0.0001004	0.000251	True
chr21	33365733	33366065	5	0.9426	0.6569	-0.2856	42.3786	0.0001101	0.0002678	True
chr21	33373876	33374598	9	0.8585	0.9834	0.125	43.7947	3.253e-06	1.969e-05	True
chr21	33394109	33394207	5	0.1223	0.2822	0.1599	45.3697	0.0006649	0.001038	True
chr21	33431385	33431770	5	0.7576	0.9475	0.1899	39.1524	0.001364	0.001859	True
chr21	33440045	33440222	6	0.7335	0.4042	-0.3293	25.2851	0.0001747	0.0003791	True
chr21	33446238	33446465	6	0.9452	0.8658	-0.0793	17.8013	0.02968	0.02989	True
chr21	33474284	33474619	5	0.8735	0.9768	0.1033	15.7272	0.004558	0.005195	True
chr21	33495083	33495155	5	0.1648	0.5745	0.4097	25.0696	0.003461	0.004068	True
chr21	33503440	33503702	8	0.3395	0.1293	-0.2102	29.3118	0.0002077	0.0004317	True
chr21	33507008	33507334	5	0.8242	0.6836	-0.1406	18.8687	0.0169	0.0173	True
chr21	33523875	33525086	6	0.8562	0.9701	0.114	23.5391	0.003258	0.003859	True
chr21	33553080	33553914	5	0.8757	0.9807	0.105	24.558	0.001978	0.002524	True
chr21	33558445	33558918	6	0.8058	0.9802	0.1744	97.8079	1.495e-05	6.073e-05	True
chr21	33565886	33566709	6	0.8449	0.9748	0.13	26.4231	0.001723	0.002251	True
chr21	33572304	33572553	6	0.4096	0.9466	0.537	29.0771	1.512e-05	6.119e-05	True
chr21	33573364	33573716	8	0.8475	0.9786	0.1312	19.2002	0.0001245	0.0002941	True
chr21	33574205	33574548	6	0.7826	0.9762	0.1936	25.4257	0.0003024	0.0005757	True
chr21	33610855	33611542	5	0.9461	0.7545	-0.1915	18.0752	0.003705	0.004305	True
chr21	33615310	33615514	5	0.7729	0.9867	0.2138	67.3405	2.777e-05	9.645e-05	True
chr21	33616220	33616399	5	0.9056	0.9855	0.0798	21.4521	0.003938	0.004554	True
chr21	33619217	33619517	6	0.9233	0.7625	-0.1608	29.4419	0.0006514	0.001025	True
chr21	33625922	33626286	5	0.9238	0.6056	-0.3183	15.9773	0.001108	0.001571	True
chr21	33631269	33631404	5	0.8838	0.9768	0.093	27.6306	0.005642	0.006279	True
chr21	33641040	33641317	6	0.9669	0.8616	-0.1053	33.9777	0.001962	0.002509	True
chr21	33670057	33670317	5	0.9724	0.832	-0.1404	41.6028	0.0006687	0.001042	True
chr21	33686775	33687040	6	0.8092	0.9757	0.1665	41.2811	0.0002007	0.0004212	True
chr21	33694188	33694686	11	0.7999	0.9564	0.1565	15.1773	0.0001271	0.0002989	True
chr21	33708267	33708436	7	0.8893	0.6696	-0.2197	24.0383	0.0001513	0.000341	True
chr21	33709486	33709719	5	0.9328	0.7924	-0.1404	16.9957	0.01291	0.01343	True
chr21	33743405	33743756	5	0.7744	0.2776	-0.4967	39.1542	2.821e-05	9.754e-05	True
chr21	33750733	33750841	6	0.8985	0.8004	-0.0981	24.9886	0.003886	0.004504	True
chr21	33768305	33768899	5	0.8779	0.9835	0.1056	24.8612	0.002394	0.002971	True
chr21	33811749	33811942	6	0.8725	0.5889	-0.2836	32.6785	0.0002387	0.000482	True
chr21	33813614	33814171	6	0.8728	0.9542	0.0814	17.4432	0.04937	0.04937	True
chr21	33828895	33829307	6	0.7074	0.4328	-0.2746	22.6437	0.0005384	0.0008844	True
chr21	33831601	33831877	7	0.7059	0.9072	0.2014	17.9198	0.002212	0.002785	True
chr21	33835348	33835522	6	0.923	0.7358	-0.1872	18.7212	0.004426	0.00506	True
chr21	33835851	33836678	15	0.6977	0.128	-0.5696	32.5368	7.832e-11	2.274e-09	True
chr21	33847936	33848275	5	0.1109	0.0119	-0.099	58.2449	0.0001104	0.0002682	True
chr21	33850917	33851204	6	0.818	0.4526	-0.3654	17.4301	0.0003638	0.0006625	True
chr21	33867372	33867496	5	0.2471	0.1408	-0.1063	17.0348	0.0256	0.0259	True
chr21	33888994	33889490	7	0.4549	0.2887	-0.1662	21.3642	0.003179	0.003778	True
chr21	33893316	33894039	14	0.594	0.2283	-0.3657	15.0695	1.396e-06	9.962e-06	True
chr21	33903661	33904029	6	0.9333	0.6068	-0.3264	18.2766	0.0002845	0.0005512	True
chr21	33946850	33947191	6	0.8302	0.9632	0.133	30.2236	0.0008247	0.001227	True
chr21	33950570	33950668	7	0.8093	0.5744	-0.2348	23.7452	0.0003159	0.0005952	True
chr21	33951757	33952258	10	0.6841	0.9508	0.2667	39.9349	2.266e-06	1.478e-05	True
chr21	33954457	33954519	5	0.8928	0.9926	0.0998	60.3532	8.649e-05	0.0002258	True
chr21	33957874	33958060	5	0.8812	0.9852	0.104	53.112	0.0006891	0.001066	True
chr21	33964704	33964867	6	0.8458	0.9767	0.1309	40.7715	0.0003456	0.0006353	True
chr21	33970289	33970727	6	0.888	0.9793	0.0912	50.892	0.001942	0.002487	True
chr21	33971332	33972183	13	0.8917	0.5788	-0.3129	52.7694	1.863e-10	4.88e-09	True
chr21	33975073	33975349	7	0.9494	0.8695	-0.0799	19.2869	0.01606	0.01649	True
chr21	34017963	34018012	6	0.9225	0.7485	-0.174	15.8599	0.01232	0.01284	True
chr21	34080577	34080743	5	0.9334	0.5348	-0.3986	18.264	0.0004341	0.0007508	True
chr21	34166537	34166640	5	0.7813	0.9464	0.1651	22.6225	0.008125	0.008716	True
chr21	34177930	34178308	6	0.8613	0.9634	0.1021	18.177	0.009508	0.01008	True
chr21	34185917	34186122	7	0.7345	0.3096	-0.4249	31.7871	4.414e-06	2.444e-05	True
chr21	34204783	34205110	6	0.7479	0.9434	0.1956	15.8229	0.002435	0.003016	True
chr21	34212927	34213029	7	0.8622	0.9777	0.1155	27.719	0.0002848	0.0005512	True
chr21	34218405	34218732	6	0.6304	0.9097	0.2793	16.6921	0.001405	0.001898	True
chr21	34246367	34246603	5	0.8317	0.983	0.1513	25.1816	0.0004645	0.0007882	True
chr21	34247623	34247746	5	0.7288	0.9562	0.2274	21.3322	0.003299	0.003905	True
chr21	34253740	34254143	6	0.7018	0.9833	0.2815	36.0259	6.209e-06	3.129e-05	True
chr21	34254620	34254830	5	0.7012	0.9889	0.2877	41.8383	8.267e-06	3.944e-05	True
chr21	34265376	34265889	5	0.5531	0.9593	0.4062	32.4727	0.0001531	0.0003442	True
chr21	34277517	34278328	7	0.8347	0.9612	0.1265	29.2548	0.003593	0.004188	True
chr21	34285689	34286248	6	0.6378	0.9761	0.3383	78.8239	8.225e-07	6.544e-06	True
chr21	34289757	34290154	7	0.351	0.1206	-0.2303	22.1073	0.0006208	0.0009898	True
chr21	34301844	34301882	5	0.7997	0.9892	0.1895	59.4738	1.653e-05	6.55e-05	True
chr21	34307948	34308196	5	0.7576	0.9769	0.2193	30.1727	0.0002386	0.000482	True
chr21	34316634	34317256	6	0.8758	0.9838	0.108	22.4007	0.0005555	0.0009086	True
chr21	34340220	34340438	5	0.8038	0.9411	0.1374	30.633	0.007994	0.008587	True
chr21	34347821	34348589	11	0.724	0.9412	0.2172	15.1674	3.869e-05	0.0001237	True
chr21	34349606	34350009	6	0.8482	0.9876	0.1395	90.859	1.14e-05	5.017e-05	True
chr21	34392139	34392270	13	0.3604	0.0402	-0.3202	79.3826	2.136e-11	7.056e-10	True
chr21	34394949	34396068	76	0.3459	0.0468	-0.2992	31.2025	1.076e-41	5.45e-39	True
chr21	34396076	34396543	34	0.4109	0.0692	-0.3417	16.0616	1.735e-16	1.255e-14	True
chr21	34396986	34398172	68	0.4094	0.091	-0.3184	15.1787	9.088e-27	1.726e-24	True
chr21	34398184	34399201	60	0.3995	0.0689	-0.3306	21.6898	5.335e-29	1.247e-26	True
chr21	34399221	34399292	7	0.196	0.0272	-0.1688	88.9296	8.647e-06	4.08e-05	True
chr21	34399326	34399536	24	0.2655	0.0319	-0.2335	99.5655	2.797e-19	2.576e-17	True
chr21	34399564	34399727	17	0.2861	0.0294	-0.2567	42.004	3.218e-12	1.34e-10	True
chr21	34399737	34400361	73	0.3197	0.0614	-0.2583	24.8725	3.795e-35	1.281e-32	True
chr21	34400421	34400811	20	0.316	0.0421	-0.2739	27.4087	6.625e-12	2.574e-10	True
chr21	34401522	34401700	10	0.3448	0.0465	-0.2983	25.597	1.081e-06	8.092e-06	True
chr21	34405118	34405231	5	0.6728	0.3246	-0.3482	35.75	0.0001095	0.000267	True
chr21	34405390	34406487	92	0.6312	0.1797	-0.4515	18.4802	1.6e-40	6.077e-38	True
chr21	34408001	34408374	7	0.8173	0.9538	0.1365	18.2605	0.003209	0.00381	True
chr21	34409005	34409256	5	0.5489	0.3429	-0.206	17.3812	0.01024	0.01078	True
chr21	34420262	34420720	6	0.7751	0.8871	0.112	17.5724	0.01565	0.01608	True
chr21	34422530	34423002	6	0.7868	0.916	0.1292	21.4118	0.008635	0.009217	True
chr21	34424418	34424477	5	0.8973	0.7632	-0.1342	35.4179	0.002884	0.00349	True
